Fiscal_Year,Budget_Type,Agency_Name,Sub_Agency_Name,DepartmentName,Sub_DepartmentName,Category,Sub_Category,Stimulus_Type,Funding_Source,Vendor_Name,InvoiceID,InvoiceDt,InvoiceAmt,DistributionAmt,CheckID,CheckDt,CheckAmt,CheckVoidDt
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,KENTUCKY COLLEGE OF BARBERING SCHOOL INC,1827335,7/31/2017,3909,3909,930997,7/31/2017,3909,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,KENTUCKY COMMUNITY AND TECHNICAL COLLEGE SYSTEM,1827284,7/31/2017,649,649,930998,7/31/2017,649,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,KENTUCKY SCIENCE CENTER,1829681,8/8/2017,880,880,932785,8/9/2017,880,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,KENTUCKY SCIENCE CENTER,1827282,7/31/2017,195,195,930999,7/31/2017,195,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,KENWOOD MONTESSORI PRESCHOOL LTD,1830299,8/10/2017,895,895,933144,8/11/2017,895,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,KEYSTONE LEARNING ACADEMY INC,1820468,7/7/2017,300,300,926942,7/10/2017,300,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,KINDERCARE LEARNING CENTERS INC,1827278,7/31/2017,205,205,931000,7/31/2017,205,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,MACS CHILDCARE LLC,1827283,7/31/2017,440,440,931022,7/31/2017,440,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,MRS VONS LEARNING ACADEMY,1828386,8/3/2017,420,420,932292,8/7/2017,420,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,MRS VONS LEARNING ACADEMY,1828387,8/3/2017,420,420,932291,8/7/2017,420,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,MRS VONS LEARNING ACADEMY,1828388,8/3/2017,580,580,932290,8/7/2017,580,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,MRS VONS LEARNING ACADEMY,1828389,8/3/2017,580,580,932289,8/7/2017,580,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,ON FIRE CHRISTIAN CENTER INC,1830300,8/10/2017,753,753,933154,8/11/2017,753,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,REASON WHY FARM,1823348,7/18/2017,325,325,928966,7/19/2017,325,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,REASON WHY FARM,1823349,7/18/2017,325,325,928965,7/19/2017,325,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,UNIVERSITY OF LOUISVILLE,1828481,8/3/2017,2500,2500,932328,8/7/2017,2500,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,UNIVERSITY OF LOUISVILLE,1828848,8/4/2017,246,246,932327,8/7/2017,246,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,YMCA OF GREATER LOUISVILLE INC,1828846,8/4/2017,408,408,932340,8/7/2017,408,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,YMCA OF GREATER LOUISVILLE INC,1830291,8/10/2017,544,544,933155,8/11/2017,544,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,YMCA OF GREATER LOUISVILLE INC,1830292,8/10/2017,504,504,933156,8/11/2017,504,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,YMCA OF GREATER LOUISVILLE INC,1826416,7/26/2017,50,50,930737,7/28/2017,50,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,YMCA OF GREATER LOUISVILLE INC,1826421,7/26/2017,161,161,930739,7/28/2017,161,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,YMCA OF GREATER LOUISVILLE INC,1826422,7/26/2017,580,580,930736,7/28/2017,580,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,YMCA OF GREATER LOUISVILLE INC,1826423,7/26/2017,680,680,930738,7/28/2017,680,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,YMCA OF GREATER LOUISVILLE INC,1827280,7/31/2017,317,317,931036,7/31/2017,317,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,YMCA OF GREATER LOUISVILLE INC,1827281,7/31/2017,317,317,931035,7/31/2017,317,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Support Services,,Community Action Partnership- KY Cabinet for Health & Family Services,LEGAL AID SOCIETY INC,1823346,7/18/2017,40,40,928902,7/19/2017,40,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Support Services,,Community Action Partnership- KY Cabinet for Health & Family Services,LOUISVILLE WATER COMPANY,1826415,7/26/2017,279.63,279.63,930722,7/28/2017,279.63,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Support Services,,Community Action Partnership- KY Cabinet for Health & Family Services,SAM SHAHEENS DEPT STORE INC,1827107,7/25/2017,344.86,344.86,932729,8/9/2017,564.86,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Support Services,,Community Action Partnership- KY Cabinet for Health & Family Services,WINNER FURNITURE INC,1828574,7/14/2017,250,250,931908,8/4/2017,250,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Support Services,,Community Action Partnership- KY Cabinet for Health & Family Services,WINNER FURNITURE INC,1828576,7/11/2017,250,250,931907,8/4/2017,250,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Support Services,,Community Action Partnership- KY Cabinet for Health & Family Services,WINNER FURNITURE INC,1822810,7/5/2017,250,250,929402,7/21/2017,500,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Support Services,,Community Action Partnership- KY Cabinet for Health & Family Services,WINNER FURNITURE INC,1822825,7/5/2017,250,250,929402,7/21/2017,500,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Support Services,Contractual Services,Grant Transportation,,Community Action Partnership- KY Cabinet for Health & Family Services,ROYAL BUYING GROUP INC,1825147,7/18/2017,8870.5,8870.5,930904,7/31/2017,8870.5,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Weatherization & Education Program,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,CEHIC PROPERTIES LLC,1826420,7/26/2017,500,500,930696,7/28/2017,500,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Weatherization & Education Program,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,COLONIAL OAKS CAPITAL LLC,1830293,8/10/2017,629,629,933141,8/11/2017,629,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Weatherization & Education Program,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,COLONIAL OAKS CAPITAL LLC,1827328,7/31/2017,629,629,930983,7/31/2017,629,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Weatherization & Education Program,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,DAVID L FORTNEY,1827336,7/31/2017,480,480,930985,7/31/2017,480,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Weatherization & Education Program,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,DENNIS HORLANDER,1830290,8/10/2017,752,752,933142,8/11/2017,752,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Weatherization & Education Program,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,DF INVESTMENT GROUP LLC,1823347,7/18/2017,281,281,928874,7/19/2017,281,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Weatherization & Education Program,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,HILLEBRAND HOUSE LLLP,1824463,7/20/2017,350,350,929433,7/21/2017,350,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Weatherization & Education Program,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,L1C4 PROPERTIES LLC,1820483,7/7/2017,30,30,926943,7/10/2017,30,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Weatherization & Education Program,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,L1C4 PROPERTIES LLC,1827331,7/31/2017,700,700,931001,7/31/2017,700,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Weatherization & Education Program,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,L1C4 PROPERTIES LLC,1827332,7/31/2017,700,700,931003,7/31/2017,700,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Weatherization & Education Program,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,L1C4 PROPERTIES LLC,1827333,7/31/2017,30,30,931002,7/31/2017,30,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Weatherization & Education Program,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,LARRY P DURHAM,1823423,7/18/2017,500,500,928900,7/19/2017,500,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Weatherization & Education Program,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,LG&E,1830287,8/10/2017,67.57,67.57,933148,8/11/2017,67.57,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Weatherization & Education Program,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,LG&E,1830288,8/10/2017,63.33,63.33,933145,8/11/2017,63.33,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Weatherization & Education Program,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,LG&E,1830297,8/10/2017,219.83,219.83,933147,8/11/2017,219.83,1/1/1900
2018,Metro Government Operations,Office of Resilience and Community Services,Community Services,CSBG,Weatherization & Education Program,Contractual Services,Grant Other Assistance,,Community Action Partnership- KY Cabinet for Health & Family Services,LG&E,1830298,8/10/2017,429.05,429.05,933146,8/11/2017,429.05,1/1/1900
