Cite Number,Issue Date,Issue T,Violat,Sublocatio,Street,Meter #,Is Wa,Due
5040003562,02/01/2016,12:54 ,PT2,,SEE NOTES,,NO,0.00
5160017164,01/07/2016,15:48 ,X,,SEE NOTES,607A,NO,0.00
5040003858,02/19/2016,11:11 ,X,,SEE NOTES,,NO,0.00
5100006291,06/21/2016,11:01 ,X,,SEE NOTES,305B,NO,50.00
5100005821,06/08/2016,11:08 ,X,,SEE NOTES,417E,NO,0.00
5100005837,06/08/2016,14:23 ,X,,SEE NOTES,300EB,NO,0.00
5260001580,01/27/2016,10:38 ,X,,SEE NOTES,FL2204,NO,0.00
5040004512,05/27/2016,11:08 ,HOR,,SEE NOTES,2409,NO,0.00
5100003577,01/27/2016,08:13 ,X,,SEE NOTES,,NO,0.00
0094159435,06/09/2016,12:30 ,EX,,SEE NOTES,,NO,50.00
5220003611,06/20/2016,09:57 ,X,,SEE NOTES,JK602A,NO,0.00
5090002628,03/17/2016,14:41 ,X,,SEE NOTES,LIB408,NO,0.00
5010004358,05/16/2016,10:44 ,NP,,SEE NOTES,,NO,0.00
5120003758,02/08/2016,13:36 ,X,,SEE NOTES,101A,NO,0.00
5040004440,05/13/2016,12:38 ,X,,SEE NOTES,101,NO,0.00
5100004316,04/29/2016,16:20 ,X,,SEE NOTES,300B,NO,0.00
5010001811,01/02/2016,16:07 ,X,,SEE NOTES,J410B,NO,0.00
5040003279,01/08/2016,14:01 ,LZF,,SEE NOTES,,NO,50.00
5090003616,05/18/2016,12:47 ,HOR,,SEE NOTES,,NO,0.00
5120004270,03/22/2016,11:34 ,X,,SEE NOTES,510B,NO,0.00
5200004187,04/12/2016,11:33 ,X,,SEE NOTES,713EB,NO,0.00
5100005554,06/01/2016,11:01 ,NSR,,SEE NOTES,,NO,0.00
5170006105,03/01/2016,09:56 ,X,,SEE NOTES,411EA,NO,0.00
5090003348,05/05/2016,07:42 ,X,,SEE NOTES,6406B,NO,0.00
5260003191,04/07/2016,09:41 ,78,,SEE NOTES,,NO,0.00
5100006064,06/15/2016,12:08 ,X,,SEE NOTES,210B,NO,50.00
5260002513,03/07/2016,13:30 ,X,,SEE NOTES,BRD311,NO,0.00
5090003162,04/20/2016,11:39 ,W,,SEE NOTES,A511,YES,0.00
5150003357,05/13/2016,11:15 ,PFH,,SEE NOTES,,NO,50.00
5160022011,05/13/2016,09:07 ,78,,SEE NOTES,,NO,70.00
5140003067,02/04/2016,10:59 ,X,,SEE NOTES,MA611,NO,50.00
5100004376,05/02/2016,15:35 ,X,,SEE NOTES,630L,NO,50.00
0094290814,05/20/2016,08:38 ,S,,SEE NOTES,,NO,50.00
5010002734,02/23/2016,13:17 ,X,,SEE NOTES,8207A,NO,0.00
5100004921,05/16/2016,10:10 ,X,,SEE NOTES,300A,NO,50.00
5160020754,04/11/2016,10:12 ,X,,SEE NOTES,107N,NO,0.00
5160022132,05/17/2016,14:14 ,X,,SEE NOTES,2002,NO,50.00
5230005365,05/20/2016,12:09 ,NSR,,SEE NOTES,,NO,50.00
5100004075,04/02/2016,16:36 ,X,,SEE NOTES,M706A,NO,0.00
5170005762,02/09/2016,10:07 ,PFH,,SEE NOTES,,NO,50.00
5260002111,02/22/2016,08:18 ,NPG,,SEE NOTES,,NO,0.00
5070007496,06/27/2016,14:01 ,X,,SEE NOTES,110V,NO,0.00
5120004327,03/24/2016,15:32 ,NSR,,SEE NOTES,,NO,0.00
5100005097,05/19/2016,10:13 ,X,,SEE NOTES,500A,NO,50.00
5140003323,04/07/2016,17:45 ,X,,SEE NOTES,601A,NO,0.00
5250001719,01/29/2016,09:12 ,X,,SEE NOTES,,NO,50.00
5150002630,04/12/2016,10:13 ,X,,SEE NOTES,103N,NO,0.00
5220003375,03/23/2016,14:14 ,NP,,SEE NOTES,,NO,50.00
5220002590,02/19/2016,17:18 ,X,,SEE NOTES,309A,NO,50.00
5090002806,03/30/2016,11:28 ,X,,SEE NOTES,4504B,NO,50.00
5250001311,01/05/2016,13:17 ,X,,SEE NOTES,J502B,NO,50.00
5150002550,04/01/2016,07:26 ,X,,SEE NOTES,203EB,NO,0.00
0094290453,05/25/2016,08:25 ,S,,SEE NOTES,,NO,50.00
5140002827,01/21/2016,10:40 ,X,,SEE NOTES,J511,NO,50.00
5170006224,03/09/2016,10:48 ,NP,,SEE NOTES,NA,NO,50.00
5040003460,01/26/2016,09:28 ,X,,SEE NOTES,,NO,0.00
5010002109,01/28/2016,10:37 ,X,,SEE NOTES,M705B,NO,0.00
5220001776,01/28/2016,17:41 ,X,,SEE NOTES,503B,NO,0.00
0094329336,04/08/2016,09:15 ,S,,SEE NOTES,,NO,50.00
5160017455,01/13/2016,12:33 ,X,,SEE NOTES,620,NO,50.00
5180005761,03/30/2016,09:33 ,PNP,,SEE NOTES,,NO,50.00
5200004251,04/15/2016,11:59 ,X,,SEE NOTES,208B,NO,0.00
5120004451,06/07/2016,11:03 ,X,,SEE NOTES,609B,NO,0.00
5090003904,06/06/2016,11:18 ,X,,SEE NOTES,CH204E,NO,0.00
5160021689,05/02/2016,15:13 ,X,,SEE NOTES,514,NO,50.00
5030000568,02/09/2016,13:56 ,BT,,SEE NOTES,,NO,0.00
5260003146,04/06/2016,09:03 ,X,,SEE NOTES,BRD301,NO,0.00
5180006693,06/21/2016,13:29 ,X,,SEE NOTES,1601,NO,0.00
0094292542,06/16/2016,08:12 ,S,,SEE NOTES,,NO,50.00
5020001145,04/22/2016,09:36 ,X,,SEE NOTES,,NO,0.00
5170004968,01/06/2016,13:48 ,X,,SEE NOTES,CH500B,NO,0.00
5160019547,03/09/2016,13:34 ,WA,,SEE NOTES,,NO,0.00
5160020120,03/22/2016,10:22 ,X,,SEE NOTES,620,NO,0.00
5160017833,01/25/2016,00:00 ,NPP,,SEE NOTES,,NO,0.00
5260002035,02/20/2016,09:01 ,NP,,SEE NOTES,,NO,0.00
5230004549,04/23/2016,10:11 ,NS,,SEE NOTES,,NO,0.00
5140004041,06/29/2016,13:14 ,X,,SEE NOTES,GR415E,NO,50.00
5260003174,04/06/2016,13:52 ,97,,SEE NOTES,,NO,0.00
5010004055,05/03/2016,09:01 ,X,,SEE NOTES,LI708A,NO,0.00
5230006131,06/08/2016,12:16 ,PNP,,SEE NOTES,,NO,50.00
5150002319,03/23/2016,13:23 ,X,,SEE NOTES,511EA,NO,0.00
5090002488,02/29/2016,09:47 ,X,,SEE NOTES,7616SR,NO,0.00
5010002359,02/09/2016,16:58 ,X,,SEE NOTES,M511B,NO,50.00
5100006223,06/17/2016,17:06 ,X,,SEE NOTES,206EB,NO,50.00
5160018079,01/29/2016,17:17 ,NP,,SEE NOTES,,NO,0.00
5180006374,06/06/2016,13:33 ,X,,SEE NOTES,2002,NO,50.00
5150003073,04/28/2016,14:25 ,X,,SEE NOTES,322EB,NO,0.00
5230005335,05/20/2016,08:04 ,S,,SEE NOTES,,NO,0.00
5100003317,01/05/2016,09:26 ,X,,SEE NOTES,1205NL,NO,0.00
5220002797,02/26/2016,15:34 ,X,,SEE NOTES,608B,NO,0.00
5160017501,01/13/2016,16:33 ,H,,SEE NOTES,,NO,0.00
5160018755,02/17/2016,16:59 ,NPP,,SEE NOTES,,NO,50.00
5160021720,05/03/2016,09:35 ,X,,SEE NOTES,205B,NO,0.00
5060004006,06/01/2016,10:42 ,X,,SEE NOTES,409,NO,50.00
5180005841,04/12/2016,07:05 ,X,,SEE NOTES,G-206A,NO,0.00
5100004730,05/09/2016,12:40 ,X,,SEE NOTES,208A,NO,0.00
5160020774,04/11/2016,12:12 ,X,,SEE NOTES,406A,NO,0.00
5160019560,03/09/2016,16:22 ,NPP,,SEE NOTES,,NO,0.00
5230006278,06/20/2016,08:42 ,PFH,,SEE NOTES,,NO,0.00
5120003392,01/21/2016,10:56 ,X,,SEE NOTES,NA,NO,0.00
5110001921,06/23/2016,10:18 ,X,,SEE NOTES,303E,NO,0.00
5090003698,05/23/2016,11:37 ,NP,,SEE NOTES,,NO,0.00
5260004046,05/18/2016,11:20 ,NP,,SEE NOTES,,NO,0.00
5260002461,03/04/2016,08:23 ,X,,SEE NOTES,41903,NO,0.00
0094327155,01/08/2016,08:19 ,S,,SEE NOTES,,NO,0.00
5150002667,04/13/2016,10:25 ,X,,SEE NOTES,MA102,NO,0.00
5100006509,06/27/2016,16:26 ,NPP,,SEE NOTES,,NO,0.00
5220003294,03/18/2016,13:50 ,X,,SEE NOTES,604A,NO,0.00
5080001852,06/07/2016,11:49 ,X,,SEE NOTES,407B,NO,50.00
5260004342,05/31/2016,12:10 ,X,,SEE NOTES,LIB203,NO,50.00
5150003122,05/02/2016,13:13 ,X,,SEE NOTES,FL510A,NO,50.00
5180006785,06/27/2016,07:34 ,PNP,,SEE NOTES,,NO,50.00
5230005027,05/06/2016,07:22 ,NSR,,SEE NOTES,,NO,50.00
5100006371,06/22/2016,15:40 ,X,,SEE NOTES,407EA,NO,50.00
5230005001,05/05/2016,11:59 ,NPS,,SEE NOTES,,NO,0.00
5230004914,05/04/2016,06:43 ,PNP,,SEE NOTES,,NO,50.00
5160022247,05/20/2016,09:00 ,X,,SEE NOTES,308A,NO,0.00
5220002306,02/13/2016,10:40 ,X,,SEE NOTES,500B,NO,50.00
5230003437,03/25/2016,06:19 ,PNP,,SEE NOTES,,NO,0.00
5070006648,05/21/2016,12:20 ,X,,SEE NOTES,804,NO,0.00
5100006195,06/17/2016,15:02 ,X,,SEE NOTES,602B,NO,50.00
5150003670,06/08/2016,07:29 ,X,,SEE NOTES,404EB,NO,0.00
5110001903,06/22/2016,11:29 ,X,,SEE NOTES,305B58,NO,0.00
5070006930,06/01/2016,10:12 ,X,,SEE NOTES,503B,NO,0.00
5220001548,01/14/2016,15:31 ,X,,SEE NOTES,608B,NO,0.00
0094357130,04/04/2016,03:30 ,NS,,SEE NOTES,,NO,0.00
5140003719,05/10/2016,15:49 ,X,,SEE NOTES,J610A,NO,50.00
5100004311,04/29/2016,15:55 ,X,,SEE NOTES,607B,NO,0.00
5160017077,01/05/2016,15:32 ,HOR,,SEE NOTES,514B,NO,0.00
5150002366,03/25/2016,09:48 ,X,,SEE NOTES,FL510A,NO,0.00
0094327343,03/14/2016,12:55 ,S,,SEE NOTES,,NO,0.00
5040004481,05/17/2016,15:35 ,X,,SEE NOTES,205B,NO,0.00
94681580,04/11/2016,12:20 ,NPJ,4312,SUNSET DR,,NO,0.00
5260004323,05/28/2016,15:30 ,X,,SEE NOTES,317A,NO,0.00
5010002758,02/24/2016,09:56 ,X,,SEE NOTES,LI407B,NO,0.00
5010003546,04/14/2016,10:36 ,PSW,,SEE NOTES,,NO,0.00
5260002563,03/09/2016,10:52 ,NSR,,SEE NOTES,,NO,0.00
5060004304,06/24/2016,00:00 ,X,,SEE NOTES,FL619A,NO,0.00
5260001409,01/14/2016,11:00 ,X,,SEE NOTES,41905,NO,0.00
5160020280,03/25/2016,11:52 ,X,,SEE NOTES,300A,NO,0.00
0094256820,05/31/2016,07:38 ,H,,SEE NOTES,,NO,135.00
5170005446,01/29/2016,09:40 ,X,,SEE NOTES,CH515E,NO,0.00
5160020548,04/05/2016,12:33 ,X,,SEE NOTES,511EA,NO,0.00
5220001484,01/12/2016,14:56 ,X,,SEE NOTES,304A,NO,0.00
5170005941,02/23/2016,13:20 ,X,,SEE NOTES,506E,NO,0.00
5030000688,03/28/2016,13:37 ,BT,,SEE NOTES,,NO,0.00
5230002092,01/15/2016,17:33 ,P30,,SEE NOTES,,NO,0.00
5160018571,02/11/2016,13:39 ,X,,SEE NOTES,412E,NO,0.00
5160018281,02/04/2016,12:42 ,X,,SEE NOTES,611B,NO,0.00
5050000761,03/17/2016,11:18 ,BT,,SEE NOTES,,NO,0.00
5260001718,02/03/2016,12:43 ,X,,SEE NOTES,42010,NO,0.00
5260003829,05/04/2016,13:23 ,X,,SEE NOTES,42008,NO,0.00
5230002141,01/20/2016,13:12 ,X,,SEE NOTES,202N,NO,0.00
5260002915,03/26/2016,13:23 ,X,,SEE NOTES,206,NO,0.00
0093994423,03/08/2016,14:00 ,NP,,SEE NOTES,,NO,50.00
5150003216,05/06/2016,12:22 ,X,,SEE NOTES,MA603B,NO,0.00
5160018053,01/29/2016,15:56 ,X,,SEE NOTES,EL1604,NO,0.00
5230004828,04/30/2016,06:17 ,NS,,SEE NOTES,,NO,0.00
5160019740,03/14/2016,17:28 ,X,,SEE NOTES,HA1900,NO,0.00
5100003781,02/02/2016,09:28 ,X,,SEE NOTES,3706S,NO,0.00
5250001612,01/22/2016,11:29 ,NPC,,SEE NOTES,,NO,0.00
5030000607,02/19/2016,12:37 ,BT,,SEE NOTES,,NO,0.00
0093994235,04/23/2016,01:30 ,H,,SEE NOTES,,NO,0.00
5170005442,01/29/2016,09:13 ,X,,SEE NOTES,FL503A,NO,0.00
5040004799,06/22/2016,07:23 ,X,,SEE NOTES,514,NO,0.00
5230002991,03/14/2016,09:39 ,S,,SEE NOTES,,NO,0.00
5260003790,05/03/2016,13:05 ,97,,SEE NOTES,,NO,0.00
5260004166,05/24/2016,10:23 ,97,,SEE NOTES,,NO,0.00
5220003437,03/25/2016,15:07 ,X,,SEE NOTES,304B,NO,0.00
5230002288,02/01/2016,13:36 ,EX,,SEE NOTES,,NO,0.00
0094289930,04/21/2016,08:53 ,S,,SEE NOTES,,NO,50.00
5060004319,06/27/2016,10:48 ,X,,SEE NOTES,309B,NO,50.00
5120003836,02/12/2016,10:15 ,X,,SEE NOTES,205B,NO,50.00
5090003527,05/13/2016,13:39 ,X,,SEE NOTES,BR612A,NO,0.00
5090002415,02/23/2016,13:02 ,HOR,,SEE NOTES,A510,NO,0.00
5090002464,02/26/2016,08:31 ,NPP,,SEE NOTES,,NO,0.00
5040004172,04/04/2016,11:00 ,X,,SEE NOTES,7105NA,NO,0.00
5150002924,04/22/2016,15:49 ,X,,SEE NOTES,406,NO,0.00
5060003997,05/27/2016,15:43 ,X,,SEE NOTES,7103NA,NO,0.00
5030000495,01/07/2016,13:12 ,BT,,SEE NOTES,,NO,0.00
5020000830,03/03/2016,13:53 ,X,,SEE NOTES,,NO,0.00
5010002996,03/08/2016,16:03 ,X,,SEE NOTES,7208A,NO,0.00
5090002647,03/18/2016,12:05 ,X,,SEE NOTES,5512A,NO,0.00
5220003159,03/15/2016,00:00 ,X,,SEE NOTES,,NO,0.00
5010003891,04/28/2016,08:30 ,X,,SEE NOTES,WA601A,NO,0.00
5060004138,06/09/2016,10:38 ,NP,,SEE NOTES,,NO,0.00
5160017372,01/12/2016,12:19 ,HOR,,SEE NOTES,615,NO,0.00
5120003738,02/05/2016,17:29 ,PSC,,SEE NOTES,,NO,0.00
5100004287,04/29/2016,12:25 ,X,,SEE NOTES,307B,NO,0.00
0094333153,03/22/2016,08:21 ,S,,SEE NOTES,,NO,0.00
5100005326,05/24/2016,17:02 ,X,,SEE NOTES,4,NO,0.00
5170005504,02/02/2016,08:43 ,X,,SEE NOTES,CH319E,NO,0.00
5260002468,03/04/2016,09:52 ,79,,SEE NOTES,,NO,0.00
5260004636,06/14/2016,08:25 ,97,,SEE NOTES,,NO,0.00
5050000691,02/11/2016,07:32 ,BT,,SEE NOTES,,NO,0.00
5260004307,05/28/2016,00:00 ,X,,SEE NOTES,104A,NO,0.00
5230003290,03/21/2016,10:12 ,NSR,,SEE NOTES,,NO,50.00
5050000619,01/19/2016,11:14 ,BT,,SEE NOTES,,NO,0.00
5160019293,03/03/2016,13:18 ,X,,SEE NOTES,417E,NO,0.00
5180005315,02/23/2016,10:14 ,PNP,,SEE NOTES,,NO,0.00
5010005263,06/28/2016,13:55 ,X,,SEE NOTES,4100NA,NO,0.00
5230002984,03/14/2016,09:25 ,S,,SEE NOTES,,NO,50.00
5010002293,02/06/2016,15:22 ,X,,SEE NOTES,3309A,NO,0.00
5230004237,04/18/2016,09:17 ,PNP,,SEE NOTES,,NO,0.00
5260004341,05/31/2016,11:15 ,X,,SEE NOTES,LIB408,NO,0.00
5100003332,01/05/2016,13:01 ,X,,SEE NOTES,Y311,NO,0.00
5160017998,01/28/2016,16:42 ,NSR,,SEE NOTES,,NO,0.00
5200004129,03/02/2016,13:40 ,NP,,SEE NOTES,103N,NO,0.00
5240000337,04/19/2016,11:45 ,X,,SEE NOTES,105N,NO,0.00
5110001925,06/23/2016,12:34 ,X,,SEE NOTES,103N,NO,0.00
5090003875,06/03/2016,11:12 ,PFH,,SEE NOTES,,NO,0.00
5040004862,06/30/2016,10:57 ,X,,SEE NOTES,303,NO,0.00
5260002034,02/20/2016,08:59 ,X,,SEE NOTES,611A,NO,0.00
5070007202,06/11/2016,08:50 ,X,,SEE NOTES,610B,NO,0.00
5090003349,05/05/2016,07:47 ,X,,SEE NOTES,J603A,NO,0.00
5040004496,05/20/2016,15:45 ,X,,SEE NOTES,1603,NO,0.00
5010004676,05/31/2016,10:15 ,X,,SEE NOTES,LI504B,NO,0.00
5090002259,02/12/2016,09:11 ,X,,SEE NOTES,ALI313,NO,50.00
5230004520,04/23/2016,08:52 ,NS,,SEE NOTES,,NO,0.00
5030000910,06/06/2016,09:43 ,X,,SEE NOTES,AR2304,NO,0.00
5260001589,01/27/2016,13:42 ,78,,SEE NOTES,,NO,0.00
5070006354,05/16/2016,10:19 ,X,,SEE NOTES,509B,NO,0.00
5010003307,03/22/2016,11:57 ,NSR,,SEE NOTES,,NO,0.00
5100005660,06/02/2016,17:38 ,X,,SEE NOTES,301B,NO,0.00
0094364922,06/06/2016,00:37 ,H,,SEE NOTES,,NO,0.00
5070005707,01/09/2016,14:18 ,X,,SEE NOTES,BRD305,NO,0.00
5260002156,02/23/2016,13:46 ,NSR,,SEE NOTES,,NO,50.00
5190002847,01/19/2016,08:07 ,NPP,,SEE NOTES,,NO,0.00
5260003414,04/19/2016,09:39 ,78,,SEE NOTES,,NO,0.00
5140002597,01/07/2016,11:48 ,X,,SEE NOTES,LIB413,NO,0.00
5160018157,02/02/2016,12:58 ,X,,SEE NOTES,111E,NO,0.00
5040003486,01/27/2016,10:06 ,X,,SEE NOTES,6104A,NO,0.00
0093735773,01/18/2016,02:48 ,EX,,SEE NOTES,,NO,0.00
5230002996,03/14/2016,09:56 ,S,,SEE NOTES,,NO,0.00
5160021775,05/04/2016,13:44 ,X,,SEE NOTES,1504,NO,0.00
5230004260,04/18/2016,11:03 ,NSR,,SEE NOTES,,NO,0.00
5010002727,02/22/2016,16:46 ,LZF,,SEE NOTES,,NO,0.00
5010005079,06/16/2016,14:22 ,NSR,,SEE NOTES,,NO,0.00
5010004994,06/14/2016,12:32 ,X,,SEE NOTES,MA404A,NO,0.00
5100005382,05/25/2016,17:08 ,X,,SEE NOTES,504B,NO,0.00
5020000964,04/12/2016,17:07 ,X,,SEE NOTES,302B,NO,0.00
5180006423,06/08/2016,00:00 ,X,,SEE NOTES,,NO,0.00
5040003499,01/27/2016,13:21 ,X,,SEE NOTES,,NO,0.00
5130003139,05/14/2016,17:09 ,X,,SEE NOTES,LI408A,NO,0.00
5260003208,04/08/2016,11:07 ,X,,SEE NOTES,42013,NO,0.00
5070005997,03/31/2016,15:29 ,X,,SEE NOTES,WA603A,NO,0.00
5220001945,02/02/2016,10:31 ,NP,,SEE NOTES,L302,NO,0.00
5250003032,04/08/2016,13:35 ,X,,SEE NOTES,303A,NO,0.00
5020001031,04/15/2016,09:18 ,X,,SEE NOTES,,NO,0.00
5070007403,06/23/2016,10:39 ,HOR,,SEE NOTES,NA,NO,0.00
5090002980,04/13/2016,13:12 ,X,,SEE NOTES,1609SR,NO,0.00
5090004164,06/22/2016,10:26 ,OTH,,SEE NOTES,206N,NO,0.00
5170006208,03/08/2016,13:56 ,NP,,SEE NOTES,FL500B,NO,0.00
5170005865,02/18/2016,09:20 ,X,,SEE NOTES,FL503B,NO,0.00
5160018415,02/08/2016,15:25 ,X,,SEE NOTES,EL1604,NO,0.00
5260003721,04/29/2016,16:15 ,NPP,,SEE NOTES,,NO,0.00
5240000303,04/01/2016,15:05 ,NPP,,SEE NOTES,,NO,0.00
5040003510,01/28/2016,09:41 ,X,,SEE NOTES,,NO,0.00
5090003883,06/06/2016,07:47 ,NPP,,SEE NOTES,ALI405,NO,0.00
5050000592,01/08/2016,16:18 ,BT,,SEE NOTES,,NO,0.00
5160018733,02/17/2016,15:17 ,NPP,,SEE NOTES,,NO,0.00
5120004019,02/26/2016,11:38 ,NSR,,SEE NOTES,200B,NO,0.00
5260005000,06/29/2016,16:51 ,X,,SEE NOTES,7105A,NO,0.00
5260004347,05/31/2016,15:05 ,NPP,,SEE NOTES,,NO,0.00
5010002572,02/18/2016,15:44 ,X,,SEE NOTES,MA708B,NO,0.00
5100006532,06/28/2016,11:21 ,X,,SEE NOTES,417EB,NO,0.00
5020001107,04/21/2016,07:24 ,X,,SEE NOTES,,NO,0.00
5090003663,05/20/2016,10:37 ,X,,SEE NOTES,CH200E,NO,0.00
5180005462,03/07/2016,11:14 ,X,,SEE NOTES,3-400B,NO,0.00
5180005157,02/11/2016,08:43 ,X,,SEE NOTES,402EA,NO,0.00
5180005732,03/28/2016,08:21 ,NPP,,SEE NOTES,,NO,0.00
5150002387,03/25/2016,13:18 ,X,,SEE NOTES,305EA,NO,0.00
5220003526,06/14/2016,11:18 ,X,,SEE NOTES,FL506B,NO,0.00
5150002779,04/19/2016,07:37 ,X,,SEE NOTES,HK518B,NO,0.00
5090003782,05/27/2016,12:05 ,X,,SEE NOTES,FL614B,NO,0.00
0093448832,04/12/2016,11:31 ,PNP,,SEE NOTES,,NO,0.00
5060003793,05/03/2016,15:51 ,X,,SEE NOTES,NA,NO,0.00
5010002533,02/17/2016,14:45 ,X,,SEE NOTES,MA202B,NO,0.00
0094286695,06/08/2016,08:45 ,S,,SEE NOTES,,NO,0.00
5140003489,04/14/2016,11:06 ,X,,SEE NOTES,7614,NO,0.00
5170005794,02/10/2016,08:15 ,X,,SEE NOTES,HK506B,NO,0.00
5140003863,06/03/2016,13:54 ,X,,SEE NOTES,406B,NO,0.00
5130002901,04/21/2016,11:28 ,X,,SEE NOTES,1616,NO,0.00
5080001886,06/09/2016,11:15 ,X,,SEE NOTES,100E,NO,0.00
5010004262,05/14/2016,09:45 ,X,,SEE NOTES,5202B,NO,0.00
5120003359,01/12/2016,10:21 ,X,,SEE NOTES,705A,NO,0.00
5090002284,02/12/2016,15:37 ,NPP,,SEE NOTES,,NO,0.00
5060004266,06/21/2016,15:11 ,X,,SEE NOTES,611B,NO,0.00
5250002314,03/11/2016,10:23 ,X,,SEE NOTES,MA405B,NO,0.00
5250002894,04/01/2016,10:58 ,X,,SEE NOTES,MA407A,NO,0.00
5120004604,06/28/2016,13:10 ,X,,SEE NOTES,1901,NO,0.00
5100004102,04/04/2016,11:54 ,X,,SEE NOTES,7109A,NO,0.00
5250001962,02/25/2016,12:06 ,W,,SEE NOTES,,YES,0.00
5120003943,02/19/2016,10:30 ,X,,SEE NOTES,310A,NO,50.00
5100005005,05/17/2016,15:22 ,X,,SEE NOTES,307A,NO,0.00
0093849346,03/04/2016,19:22 ,NP,,SEE NOTES,,NO,0.00
5170006095,03/01/2016,08:47 ,X,,SEE NOTES,200EB,NO,0.00
5100005820,06/08/2016,11:02 ,X,,SEE NOTES,411E,NO,0.00
0092088102,05/15/2016,03:13 ,OTH,,SEE NOTES,,NO,0.00
5040003236,01/07/2016,09:29 ,X,,SEE NOTES,MA1009,NO,0.00
5160019653,03/11/2016,16:16 ,NPP,,SEE NOTES,,NO,0.00
5160017256,01/08/2016,17:25 ,X,,SEE NOTES,205EB,NO,50.00
5230003988,04/12/2016,09:08 ,S,,SEE NOTES,,NO,0.00
5260004501,06/06/2016,09:39 ,97,,SEE NOTES,,NO,0.00
5010003573,04/14/2016,16:56 ,NPP,,SEE NOTES,,NO,50.00
5150002697,04/13/2016,15:23 ,X,,SEE NOTES,J500B,NO,0.00
5140003772,05/19/2016,00:00 ,X,,SEE NOTES,,NO,0.00
5220003638,06/29/2016,14:59 ,X,,SEE NOTES,506,NO,50.00
5170005240,01/16/2016,07:49 ,NP,,SEE NOTES,,NO,50.00
5020000762,02/23/2016,13:39 ,X,,SEE NOTES,J800B,NO,0.00
5130002855,04/19/2016,10:55 ,X,,SEE NOTES,P614A,NO,0.00
5160020839,04/12/2016,15:29 ,X,,SEE NOTES,1600,NO,0.00
5100006125,06/16/2016,12:57 ,NP,,SEE NOTES,309B,NO,0.00
5160022245,05/20/2016,07:54 ,X,,SEE NOTES,2228,NO,0.00
5170005846,02/16/2016,13:26 ,X,,SEE NOTES,414EB,NO,0.00
5150003540,05/31/2016,13:36 ,X,,SEE NOTES,HK514B,NO,0.00
5230002160,01/22/2016,06:33 ,NSR,,SEE NOTES,,NO,0.00
5040003523,01/28/2016,13:21 ,X,,SEE NOTES,,NO,0.00
5150003620,06/03/2016,16:00 ,NPP,,SEE NOTES,,NO,0.00
5010004150,05/09/2016,14:09 ,X,,SEE NOTES,MA301B,NO,50.00
0094185173,04/23/2016,18:21 ,NS,,SEE NOTES,,NO,0.00
5140003253,02/29/2016,12:13 ,X,,SEE NOTES,LIB708,NO,0.00
5160020717,04/08/2016,00:00 ,X,,SEE NOTES,102B,NO,0.00
5010003650,04/18/2016,11:09 ,X,,SEE NOTES,6104B,NO,0.00
5260003526,04/22/2016,10:57 ,X,,SEE NOTES,6104A,NO,0.00
5060003662,04/26/2016,13:12 ,H,,SEE NOTES,,NO,135.00
5030000482,01/04/2016,14:02 ,NP,,SEE NOTES,B904,NO,0.00
5230003531,03/29/2016,13:29 ,EX,,SEE NOTES,,NO,0.00
5010004939,06/11/2016,16:09 ,X,,SEE NOTES,M809B,NO,0.00
5010004607,05/27/2016,14:30 ,X,,SEE NOTES,MA613A,NO,0.00
5230004585,04/26/2016,06:15 ,NSR,,SEE NOTES,,NO,0.00
5160021309,04/22/2016,10:13 ,X,,SEE NOTES,2206,NO,0.00
5180004819,01/13/2016,12:04 ,X,,SEE NOTES,BD1700,NO,0.00
5160017429,01/13/2016,10:07 ,WA,,SEE NOTES,,NO,0.00
5130002871,04/19/2016,16:10 ,X,,SEE NOTES,LIB402,NO,0.00
5010003847,04/27/2016,11:54 ,X,,SEE NOTES,J608B,NO,50.00
5040003589,02/02/2016,10:38 ,X,,SEE NOTES,,NO,0.00
5070006471,05/17/2016,00:00 ,NPP,,SEE NOTES,,NO,0.00
5180005420,03/03/2016,07:05 ,NPP,,SEE NOTES,,NO,0.00
5060003703,04/27/2016,12:57 ,X,,SEE NOTES,405A,NO,50.00
5010002834,03/02/2016,13:02 ,LZF,,SEE NOTES,,NO,0.00
5020000655,02/15/2016,09:34 ,NP,,SEE NOTES,,NO,0.00
5070007567,06/29/2016,14:43 ,X,,SEE NOTES,104A,NO,50.00
5130003376,06/24/2016,10:29 ,X,,SEE NOTES,M809B,NO,0.00
5010004744,06/03/2016,11:33 ,X,,SEE NOTES,,NO,0.00
5060003965,05/26/2016,10:40 ,X,,SEE NOTES,LIB203,NO,0.00
5010002255,02/05/2016,16:36 ,NSR,,SEE NOTES,,NO,0.00
5260003477,04/20/2016,11:16 ,X,,SEE NOTES,41810,NO,0.00
0094359425,04/22/2016,23:02 ,NS,,SEE NOTES,,NO,0.00
5230003397,03/23/2016,10:50 ,S,,SEE NOTES,,NO,0.00
5230006206,06/16/2016,06:50 ,PNP,,SEE NOTES,,NO,0.00
0094224546,04/25/2016,20:47 ,EX,,SEE NOTES,,NO,50.00
5040003891,02/23/2016,09:23 ,NP,,SEE NOTES,,NO,0.00
5180006080,05/11/2016,09:34 ,BT,,SEE NOTES,,NO,0.00
5230005631,05/27/2016,09:54 ,EX,,SEE NOTES,,NO,50.00
5100003592,01/27/2016,14:43 ,X,,SEE NOTES,5501B,NO,0.00
